variant,class,precision,recall,f1-score,support
lr08,CESC,0.3804878048780488,0.5032258064516129,0.43333333333333335,155.0
lr08,COAD,0.7729468599033816,0.7174887892376681,0.7441860465116279,223.0
lr08,DLBC,0.5384615384615384,0.3684210526315789,0.4375,38.0
lr08,GBMLGG,0.543778801843318,0.2559652928416486,0.3480825958702065,461.0
lr08,HNSC,0.41624365482233505,0.36771300448430494,0.3904761904761905,223.0
lr08,KIPAN,0.2756892230576441,0.21359223300970873,0.24070021881838075,515.0
lr08,KIRC,0.22096317280453256,0.23353293413173654,0.22707423580786026,334.0
lr08,LAML,0.5611510791366906,0.4936708860759494,0.5252525252525253,158.0
lr08,LGG,0.4323529411764706,0.6419213973799127,0.5166959578207382,229.0
lr08,LIHC,0.41081081081081083,0.4810126582278481,0.44314868804664725,158.0
lr08,LUAD,0.4788732394366197,0.3695652173913043,0.4171779141104294,184.0
lr08,LUSC,0.5868263473053892,0.550561797752809,0.5681159420289855,178.0
lr08,OV,0.34684684684684686,0.6086956521739131,0.4418938307030129,253.0
lr08,PAAD,0.3476190476190476,0.6083333333333333,0.44242424242424244,120.0
lr08,PCPG,0.2478134110787172,0.5782312925170068,0.3469387755102041,147.0
lr08,PRAD,0.2890295358649789,0.5150375939849624,0.37027027027027026,266.0
lr08,SARC,0.27586206896551724,0.20202020202020202,0.23323615160349853,198.0
lr08,SKCM,0.9583333333333334,0.8333333333333334,0.8914728682170543,276.0
lr08,STES,0.5822784810126582,0.48548812664907653,0.5294964028776978,379.0
lr08,TGCT,0.376984126984127,0.7661290322580645,0.5053191489361702,124.0
lr08,THCA,0.9154228855721394,0.5679012345679012,0.700952380952381,324.0
lr08,THYM,0.1991869918699187,0.5,0.28488372093023256,98.0
lr08,UCEC,0.583756345177665,0.5808080808080808,0.5822784810126582,198.0
blend_0p5,ACC,0.4161073825503356,0.8611111111111112,0.5610859728506787,72.0
blend_0p5,BLCA,0.368,0.4423076923076923,0.4017467248908297,104.0
blend_0p5,BRCA,0.7911227154046997,0.38549618320610685,0.5183917878528657,786.0
blend_0p5,CESC,0.33766233766233766,0.33548387096774196,0.3365695792880259,155.0
blend_0p5,COAD,0.45698924731182794,0.7623318385650224,0.5714285714285714,223.0
blend_0p5,DLBC,0.5454545454545454,0.3157894736842105,0.4,38.0
blend_0p5,GBMLGG,0.5303643724696356,0.2841648590021692,0.3700564971751412,461.0
blend_0p5,HNSC,0.5094339622641509,0.242152466367713,0.3282674772036474,223.0
blend_0p5,KIPAN,0.25257731958762886,0.19029126213592232,0.21705426356589147,515.0
blend_0p5,KIRC,0.19596541786743515,0.20359281437125748,0.19970631424375918,334.0
blend_0p5,LAML,0.5328947368421053,0.5126582278481012,0.5225806451612903,158.0
blend_0p5,LGG,0.37623762376237624,0.6637554585152838,0.4802527646129542,229.0
blend_0p5,LIHC,0.43795620437956206,0.379746835443038,0.4067796610169492,158.0
blend_0p5,LUAD,0.427536231884058,0.32065217391304346,0.36645962732919257,184.0
blend_0p5,LUSC,0.5793650793650794,0.4101123595505618,0.48026315789473684,178.0
blend_0p5,OV,0.3298538622129436,0.6245059288537549,0.43169398907103823,253.0
blend_0p5,PAAD,0.35714285714285715,0.5,0.4166666666666667,120.0
blend_0p5,PCPG,0.2276657060518732,0.5374149659863946,0.31983805668016196,147.0
blend_0p5,PRAD,0.2874743326488706,0.5263157894736842,0.37184594953519257,266.0
blend_0p5,SARC,0.2900763358778626,0.1919191919191919,0.23100303951367782,198.0
blend_0p5,SKCM,0.9621848739495799,0.8297101449275363,0.8910505836575876,276.0
blend_0p5,STES,0.601010101010101,0.31398416886543534,0.4124783362218371,379.0
blend_0p5,TGCT,0.2885714285714286,0.8145161290322581,0.42616033755274263,124.0
blend_0p5,THCA,0.8333333333333334,0.5864197530864198,0.6884057971014492,324.0
blend_0p5,THYM,0.22346368715083798,0.40816326530612246,0.2888086642599278,98.0
blend_0p5,UCEC,0.5821917808219178,0.4292929292929293,0.4941860465116279,198.0
