variant,class,precision,recall,f1-score,support
lr08,OV,0.3480278422273782,0.5928853754940712,0.43859649122807015,253.0
lr08,PAAD,0.33014354066985646,0.575,0.4194528875379939,120.0
lr08,PCPG,0.22562674094707522,0.5510204081632653,0.3201581027667984,147.0
lr08,PRAD,0.278372591006424,0.48872180451127817,0.35470668485675305,266.0
lr08,SARC,0.25165562913907286,0.1919191919191919,0.2177650429799427,198.0
lr08,SKCM,0.9583333333333334,0.8333333333333334,0.8914728682170543,276.0
lr08,STES,0.5817610062893082,0.48812664907651715,0.5308464849354376,379.0
lr08,TGCT,0.3661417322834646,0.75,0.49206349206349204,124.0
lr08,THCA,0.9207920792079208,0.5740740740740741,0.7072243346007605,324.0
lr08,THYM,0.19838056680161945,0.5,0.28405797101449276,98.0
lr08,UCEC,0.5979381443298969,0.5858585858585859,0.5918367346938775,198.0
blend_0p5,ACC,0.8412698412698413,0.7361111111111112,0.7851851851851852,72.0
blend_0p5,BLCA,0.38823529411764707,0.3173076923076923,0.3492063492063492,104.0
blend_0p5,BRCA,0.7540229885057471,0.4173027989821883,0.5372645372645373,786.0
blend_0p5,CESC,0.384,0.3096774193548387,0.34285714285714286,155.0
blend_0p5,COAD,0.6864406779661016,0.726457399103139,0.7058823529411765,223.0
blend_0p5,DLBC,0.48,0.3157894736842105,0.38095238095238093,38.0
blend_0p5,GBMLGG,0.4657039711191336,0.279826464208243,0.34959349593495936,461.0
blend_0p5,HNSC,0.3761904761904762,0.3542600896860987,0.3648960739030023,223.0
blend_0p5,KIPAN,0.23384615384615384,0.14757281553398058,0.18095238095238095,515.0
blend_0p5,KIRC,0.18591549295774648,0.19760479041916168,0.19158200290275762,334.0
blend_0p5,LAML,0.39732142857142855,0.5632911392405063,0.46596858638743455,158.0
blend_0p5,LGG,0.34806629834254144,0.5502183406113537,0.4263959390862944,229.0
blend_0p5,LIHC,0.5,0.379746835443038,0.4316546762589928,158.0
blend_0p5,LUAD,0.4409937888198758,0.3858695652173913,0.4115942028985507,184.0
blend_0p5,LUSC,0.5192307692307693,0.4550561797752809,0.48502994011976047,178.0
blend_0p5,OV,0.32894736842105265,0.49407114624505927,0.3949447077409163,253.0
blend_0p5,PAAD,0.18726591760299627,0.4166666666666667,0.25839793281653745,120.0
blend_0p5,PCPG,0.24025974025974026,0.5034013605442177,0.3252747252747253,147.0
blend_0p5,PRAD,0.30727762803234504,0.42857142857142855,0.3579277864992151,266.0
blend_0p5,SARC,0.2541436464088398,0.23232323232323232,0.24274406332453827,198.0
blend_0p5,SKCM,0.9227642276422764,0.822463768115942,0.8697318007662835,276.0
blend_0p5,STES,0.5150602409638554,0.45118733509234826,0.4810126582278481,379.0
blend_0p5,TGCT,0.3512396694214876,0.6854838709677419,0.4644808743169399,124.0
blend_0p5,THCA,0.8423423423423423,0.5771604938271605,0.684981684981685,324.0
blend_0p5,THYM,0.12,0.45918367346938777,0.19027484143763213,98.0
blend_0p5,UCEC,0.6949152542372882,0.41414141414141414,0.5189873417721519,198.0
